State,Municipality,Date,Deaths,Confirmed,Recovered,Active
Distrito Federal,AZCAPOTZALCO,2020-05-02,4,31,27,0
Distrito Federal,AZCAPOTZALCO,2020-05-03,7,30,23,0
Distrito Federal,AZCAPOTZALCO,2020-05-04,4,36,32,0
Distrito Federal,AZCAPOTZALCO,2020-05-05,6,54,48,0
Distrito Federal,AZCAPOTZALCO,2020-05-06,2,20,18,0
Distrito Federal,AZCAPOTZALCO,2020-05-07,4,31,27,0
Distrito Federal,AZCAPOTZALCO,2020-05-08,5,34,29,0
Distrito Federal,AZCAPOTZALCO,2020-05-09,6,54,48,0
Distrito Federal,AZCAPOTZALCO,2020-05-10,15,70,55,0
Distrito Federal,AZCAPOTZALCO,2020-05-11,5,53,48,0
Distrito Federal,AZCAPOTZALCO,2020-05-12,8,42,34,0
Distrito Federal,AZCAPOTZALCO,2020-05-13,5,38,33,0
Distrito Federal,AZCAPOTZALCO,2020-05-14,6,43,37,0
Distrito Federal,AZCAPOTZALCO,2020-05-15,4,58,54,0
Distrito Federal,AZCAPOTZALCO,2020-05-16,11,43,32,0
Distrito Federal,AZCAPOTZALCO,2020-05-17,4,32,28,0
Distrito Federal,AZCAPOTZALCO,2020-05-18,5,59,54,0
Distrito Federal,AZCAPOTZALCO,2020-05-19,6,42,36,0
Distrito Federal,AZCAPOTZALCO,2020-05-20,13,53,40,0
Distrito Federal,AZCAPOTZALCO,2020-05-21,3,33,30,0
Distrito Federal,AZCAPOTZALCO,2020-05-22,6,56,50,0
Distrito Federal,AZCAPOTZALCO,2020-05-23,8,54,46,0
Distrito Federal,AZCAPOTZALCO,2020-05-24,6,44,38,0
Distrito Federal,AZCAPOTZALCO,2020-05-25,9,59,50,0
Distrito Federal,AZCAPOTZALCO,2020-05-26,6,51,45,0
Distrito Federal,AZCAPOTZALCO,2020-05-27,7,40,33,0
Distrito Federal,AZCAPOTZALCO,2020-05-28,4,46,42,0
Distrito Federal,AZCAPOTZALCO,2020-05-29,2,51,49,0
Distrito Federal,AZCAPOTZALCO,2020-05-30,5,46,41,0
Distrito Federal,AZCAPOTZALCO,2020-05-31,6,44,38,0
Distrito Federal,AZCAPOTZALCO,2020-06-01,20,90,70,0
Distrito Federal,AZCAPOTZALCO,2020-06-02,3,40,37,0
Distrito Federal,AZCAPOTZALCO,2020-06-03,6,45,39,0
Distrito Federal,AZCAPOTZALCO,2020-06-04,6,47,41,0
Distrito Federal,AZCAPOTZALCO,2020-06-05,6,42,36,0
Distrito Federal,AZCAPOTZALCO,2020-06-06,4,38,34,0
Distrito Federal,AZCAPOTZALCO,2020-06-07,4,35,31,0
Distrito Federal,AZCAPOTZALCO,2020-06-08,11,58,47,0
Distrito Federal,AZCAPOTZALCO,2020-06-09,6,36,30,0
Distrito Federal,AZCAPOTZALCO,2020-06-10,7,62,55,0
Distrito Federal,AZCAPOTZALCO,2020-06-11,4,31,27,0
Distrito Federal,AZCAPOTZALCO,2020-06-12,4,36,32,0
Distrito Federal,AZCAPOTZALCO,2020-06-13,5,46,41,0
Distrito Federal,AZCAPOTZALCO,2020-06-14,5,52,47,0
Distrito Federal,AZCAPOTZALCO,2020-06-15,10,61,51,0
Distrito Federal,AZCAPOTZALCO,2020-06-16,1,44,43,0
Distrito Federal,AZCAPOTZALCO,2020-06-17,3,37,34,0
Distrito Federal,AZCAPOTZALCO,2020-06-18,4,44,40,0
Distrito Federal,AZCAPOTZALCO,2020-06-19,7,55,48,0
Distrito Federal,AZCAPOTZALCO,2020-06-20,9,61,52,0
Distrito Federal,AZCAPOTZALCO,2020-06-21,0,36,36,0
Distrito Federal,AZCAPOTZALCO,2020-06-22,4,41,37,0
Distrito Federal,AZCAPOTZALCO,2020-06-23,3,53,50,0
Distrito Federal,AZCAPOTZALCO,2020-06-24,5,45,40,0
Distrito Federal,AZCAPOTZALCO,2020-06-25,3,49,46,0
Distrito Federal,AZCAPOTZALCO,2020-06-26,1,45,44,0
Distrito Federal,AZCAPOTZALCO,2020-06-27,1,29,28,0
Distrito Federal,AZCAPOTZALCO,2020-06-28,3,54,51,0
Distrito Federal,AZCAPOTZALCO,2020-06-29,0,29,29,0
Distrito Federal,AZCAPOTZALCO,2020-06-30,0,35,35,0
Distrito Federal,AZCAPOTZALCO,2020-07-01,2,49,47,0
Distrito Federal,AZCAPOTZALCO,2020-07-02,3,56,53,0
Distrito Federal,AZCAPOTZALCO,2020-07-03,3,61,58,0
Distrito Federal,AZCAPOTZALCO,2020-07-04,0,29,29,0
Distrito Federal,AZCAPOTZALCO,2020-07-05,2,45,43,0
Distrito Federal,AZCAPOTZALCO,2020-07-06,1,29,0,28
Distrito Federal,AZCAPOTZALCO,2020-07-07,2,45,0,43
Distrito Federal,AZCAPOTZALCO,2020-07-08,1,39,0,38
Distrito Federal,AZCAPOTZALCO,2020-07-09,1,25,0,24
Distrito Federal,AZCAPOTZALCO,2020-07-10,2,42,0,40
Distrito Federal,AZCAPOTZALCO,2020-07-11,0,29,0,29
Distrito Federal,AZCAPOTZALCO,2020-07-12,0,14,0,14
Distrito Federal,AZCAPOTZALCO,2020-07-13,0,19,0,19
Distrito Federal,AZCAPOTZALCO,2020-07-14,0,8,0,8
Distrito Federal,AZCAPOTZALCO,2020-07-15,0,15,0,15
Distrito Federal,AZCAPOTZALCO,2020-07-16,0,4,0,4
Distrito Federal,AZCAPOTZALCO,2020-07-17,0,3,0,3
Distrito Federal,AZCAPOTZALCO,2020-07-18,1,2,0,1
Distrito Federal,BENITO JUÁREZ,2020-03-10,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-11,0,3,3,0
Distrito Federal,BENITO JUÁREZ,2020-03-12,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-13,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-14,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-15,0,2,2,0
Distrito Federal,BENITO JUÁREZ,2020-03-16,2,4,2,0
Distrito Federal,BENITO JUÁREZ,2020-03-17,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-18,0,2,2,0
Distrito Federal,BENITO JUÁREZ,2020-03-19,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-20,0,2,2,0
Distrito Federal,BENITO JUÁREZ,2020-03-21,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-22,0,3,3,0
Distrito Federal,BENITO JUÁREZ,2020-03-23,1,1,0,0
Distrito Federal,BENITO JUÁREZ,2020-03-24,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-25,1,4,3,0
Distrito Federal,BENITO JUÁREZ,2020-03-26,0,1,1,0
Distrito Federal,BENITO JUÁREZ,2020-03-27,1,7,6,0
Distrito Federal,BENITO JUÁREZ,2020-03-28,0,3,3,0
Distrito Federal,BENITO JUÁREZ,2020-03-29,1,5,4,0
Distrito Federal,BENITO JUÁREZ,2020-03-30,3,10,7,0
Distrito Federal,BENITO JUÁREZ,2020-03-31,0,8,8,0
Distrito Federal,BENITO JUÁREZ,2020-04-01,3,11,8,0
Distrito Federal,BENITO JUÁREZ,2020-04-02,1,3,2,0
Distrito Federal,BENITO JUÁREZ,2020-04-03,0,7,7,0
Distrito Federal,BENITO JUÁREZ,2020-04-04,0,2,2,0
Distrito Federal,BENITO JUÁREZ,2020-04-05,0,9,9,0
Distrito Federal,BENITO JUÁREZ,2020-04-06,1,2,1,0
Distrito Federal,BENITO JUÁREZ,2020-04-07,1,6,5,0
Distrito Federal,BENITO JUÁREZ,2020-04-08,2,6,4,0
Distrito Federal,BENITO JUÁREZ,2020-04-09,1,9,8,0
Distrito Federal,BENITO JUÁREZ,2020-04-10,2,13,11,0
Distrito Federal,BENITO JUÁREZ,2020-04-11,4,12,8,0
Distrito Federal,BENITO JUÁREZ,2020-04-12,1,7,6,0
Distrito Federal,BENITO JUÁREZ,2020-04-13,1,10,9,0
Distrito Federal,BENITO JUÁREZ,2020-04-14,0,14,14,0
Distrito Federal,BENITO JUÁREZ,2020-04-15,2,12,10,0
Distrito Federal,BENITO JUÁREZ,2020-04-16,4,15,11,0
Distrito Federal,BENITO JUÁREZ,2020-04-17,2,19,17,0
Distrito Federal,BENITO JUÁREZ,2020-04-18,5,15,10,0
Distrito Federal,BENITO JUÁREZ,2020-04-19,2,11,9,0
Distrito Federal,BENITO JUÁREZ,2020-04-20,4,28,24,0
Distrito Federal,BENITO JUÁREZ,2020-04-21,1,12,11,0
Distrito Federal,BENITO JUÁREZ,2020-04-22,5,14,9,0
Distrito Federal,BENITO JUÁREZ,2020-04-23,2,21,19,0
Distrito Federal,BENITO JUÁREZ,2020-04-24,5,25,20,0
Distrito Federal,BENITO JUÁREZ,2020-04-25,2,15,13,0
Distrito Federal,BENITO JUÁREZ,2020-04-26,4,14,10,0
Distrito Federal,BENITO JUÁREZ,2020-04-27,3,22,19,0
Distrito Federal,BENITO JUÁREZ,2020-04-28,2,22,20,0
Distrito Federal,BENITO JUÁREZ,2020-04-29,5,19,14,0
Distrito Federal,BENITO JUÁREZ,2020-04-30,4,26,22,0
Distrito Federal,BENITO JUÁREZ,2020-05-01,2,19,17,0
Distrito Federal,BENITO JUÁREZ,2020-05-02,2,19,17,0
Distrito Federal,BENITO JUÁREZ,2020-05-03,4,23,19,0
Distrito Federal,BENITO JUÁREZ,2020-05-04,2,21,19,0
Distrito Federal,BENITO JUÁREZ,2020-05-05,2,17,15,0
Distrito Federal,BENITO JUÁREZ,2020-05-06,4,29,25,0
Distrito Federal,BENITO JUÁREZ,2020-05-07,1,22,21,0
Distrito Federal,BENITO JUÁREZ,2020-05-08,4,26,22,0
Distrito Federal,BENITO JUÁREZ,2020-05-09,1,23,22,0
Distrito Federal,BENITO JUÁREZ,2020-05-10,0,20,20,0
Distrito Federal,BENITO JUÁREZ,2020-05-11,8,29,21,0
Distrito Federal,BENITO JUÁREZ,2020-05-12,3,18,15,0
Distrito Federal,BENITO JUÁREZ,2020-05-13,3,19,16,0
Distrito Federal,BENITO JUÁREZ,2020-05-14,2,23,21,0
Distrito Federal,BENITO JUÁREZ,2020-05-15,1,25,24,0
Distrito Federal,BENITO JUÁREZ,2020-05-16,2,20,18,0
Distrito Federal,BENITO JUÁREZ,2020-05-17,1,30,29,0
Distrito Federal,BENITO JUÁREZ,2020-05-18,4,34,30,0
Distrito Federal,BENITO JUÁREZ,2020-05-19,2,27,25,0
Distrito Federal,BENITO JUÁREZ,2020-05-20,4,36,32,0
Distrito Federal,BENITO JUÁREZ,2020-05-21,5,30,25,0
Distrito Federal,BENITO JUÁREZ,2020-05-22,6,37,31,0
Distrito Federal,BENITO JUÁREZ,2020-05-23,5,31,26,0
Distrito Federal,BENITO JUÁREZ,2020-05-24,1,25,24,0
Distrito Federal,BENITO JUÁREZ,2020-05-25,4,40,36,0
Distrito Federal,BENITO JUÁREZ,2020-05-26,2,24,22,0
Distrito Federal,BENITO JUÁREZ,2020-05-27,4,32,28,0
Distrito Federal,BENITO JUÁREZ,2020-05-28,1,18,17,0
Distrito Federal,BENITO JUÁREZ,2020-05-29,2,30,28,0
Distrito Federal,BENITO JUÁREZ,2020-05-30,3,23,20,0
Distrito Federal,BENITO JUÁREZ,2020-05-31,5,25,20,0
Distrito Federal,BENITO JUÁREZ,2020-06-01,7,37,30,0
Distrito Federal,BENITO JUÁREZ,2020-06-02,0,17,17,0
Distrito Federal,BENITO JUÁREZ,2020-06-03,0,11,11,0
Distrito Federal,BENITO JUÁREZ,2020-06-04,0,26,26,0
Distrito Federal,BENITO JUÁREZ,2020-06-05,2,22,20,0
Distrito Federal,BENITO JUÁREZ,2020-06-06,4,21,17,0
Distrito Federal,BENITO JUÁREZ,2020-06-07,0,20,20,0
Distrito Federal,BENITO JUÁREZ,2020-06-08,0,24,24,0
Distrito Federal,BENITO JUÁREZ,2020-06-09,1,12,11,0
Distrito Federal,BENITO JUÁREZ,2020-06-10,2,47,45,0
Distrito Federal,BENITO JUÁREZ,2020-06-11,1,32,31,0
Distrito Federal,BENITO JUÁREZ,2020-06-12,3,22,19,0
Distrito Federal,BENITO JUÁREZ,2020-06-13,3,23,20,0
Distrito Federal,BENITO JUÁREZ,2020-06-14,2,12,10,0
Distrito Federal,BENITO JUÁREZ,2020-06-15,0,28,28,0
Distrito Federal,BENITO JUÁREZ,2020-06-16,1,17,16,0
Distrito Federal,BENITO JUÁREZ,2020-06-17,1,21,20,0
Distrito Federal,BENITO JUÁREZ,2020-06-18,0,40,40,0
Distrito Federal,BENITO JUÁREZ,2020-06-19,0,15,15,0
Distrito Federal,BENITO JUÁREZ,2020-06-20,0,18,18,0
Distrito Federal,BENITO JUÁREZ,2020-06-21,1,17,16,0
Distrito Federal,BENITO JUÁREZ,2020-06-22,0,24,24,0
Distrito Federal,BENITO JUÁREZ,2020-06-23,0,14,14,0
Distrito Federal,BENITO JUÁREZ,2020-06-24,0,18,18,0
Distrito Federal,BENITO JUÁREZ,2020-06-25,3,30,27,0
Distrito Federal,BENITO JUÁREZ,2020-06-26,0,14,14,0
Distrito Federal,BENITO JUÁREZ,2020-06-27,0,10,10,0
Distrito Federal,BENITO JUÁREZ,2020-06-28,2,28,26,0
Distrito Federal,BENITO JUÁREZ,2020-06-29,4,28,24,0
Distrito Federal,BENITO JUÁREZ,2020-06-30,1,29,28,0
Distrito Federal,BENITO JUÁREZ,2020-07-01,1,35,34,0
Distrito Federal,BENITO JUÁREZ,2020-07-02,2,17,15,0
Distrito Federal,BENITO JUÁREZ,2020-07-03,0,14,14,0
Distrito Federal,BENITO JUÁREZ,2020-07-04,0,9,9,0
Distrito Federal,BENITO JUÁREZ,2020-07-05,1,15,14,0
Distrito Federal,BENITO JUÁREZ,2020-07-06,2,21,0,19
Distrito Federal,BENITO JUÁREZ,2020-07-07,0,21,0,21
Distrito Federal,BENITO JUÁREZ,2020-07-08,0,7,0,7
Distrito Federal,BENITO JUÁREZ,2020-07-09,0,6,0,6
Distrito Federal,BENITO JUÁREZ,2020-07-10,0,9,0,9
Distrito Federal,BENITO JUÁREZ,2020-07-11,2,16,0,14
Distrito Federal,BENITO JUÁREZ,2020-07-12,0,10,0,10
Distrito Federal,BENITO JUÁREZ,2020-07-13,0,11,0,11
Distrito Federal,BENITO JUÁREZ,2020-07-14,0,10,0,10
Distrito Federal,BENITO JUÁREZ,2020-07-15,0,11,0,11
Distrito Federal,BENITO JUÁREZ,2020-07-16,0,2,0,2
Distrito Federal,COYOACÁN,2020-03-10,0,2,2,0
Distrito Federal,COYOACÁN,2020-03-11,0,1,1,0
Distrito Federal,COYOACÁN,2020-03-12,0,1,1,0
Distrito Federal,COYOACÁN,2020-03-13,0,1,1,0
Distrito Federal,COYOACÁN,2020-03-14,0,2,2,0
Distrito Federal,COYOACÁN,2020-03-15,0,3,3,0
Distrito Federal,COYOACÁN,2020-03-16,0,3,3,0
Distrito Federal,COYOACÁN,2020-03-17,0,3,3,0
Distrito Federal,COYOACÁN,2020-03-20,0,1,1,0
Distrito Federal,COYOACÁN,2020-03-21,0,2,2,0
Distrito Federal,COYOACÁN,2020-03-22,1,3,2,0
Distrito Federal,COYOACÁN,2020-03-23,2,6,4,0
Distrito Federal,COYOACÁN,2020-03-24,0,2,2,0
Distrito Federal,COYOACÁN,2020-03-25,0,1,1,0
Distrito Federal,COYOACÁN,2020-03-26,2,4,2,0
Distrito Federal,COYOACÁN,2020-03-27,0,3,3,0
Distrito Federal,COYOACÁN,2020-03-28,0,3,3,0
Distrito Federal,COYOACÁN,2020-03-29,1,4,3,0
Distrito Federal,COYOACÁN,2020-03-30,1,6,5,0
Distrito Federal,COYOACÁN,2020-03-31,1,6,5,0
Distrito Federal,COYOACÁN,2020-04-01,3,7,4,0
Distrito Federal,COYOACÁN,2020-04-02,1,5,4,0
Distrito Federal,COYOACÁN,2020-04-03,3,4,1,0
Distrito Federal,COYOACÁN,2020-04-04,1,9,8,0
Distrito Federal,COYOACÁN,2020-04-05,2,7,5,0
Distrito Federal,COYOACÁN,2020-04-06,1,10,9,0
Distrito Federal,COYOACÁN,2020-04-07,2,11,9,0
Distrito Federal,COYOACÁN,2020-04-08,3,18,15,0
Distrito Federal,COYOACÁN,2020-04-09,2,11,9,0
Distrito Federal,COYOACÁN,2020-04-10,3,16,13,0
Distrito Federal,COYOACÁN,2020-04-11,3,11,8,0
Distrito Federal,COYOACÁN,2020-04-12,6,18,12,0
Distrito Federal,COYOACÁN,2020-04-13,2,25,23,0
Distrito Federal,COYOACÁN,2020-04-14,0,15,15,0
Distrito Federal,COYOACÁN,2020-04-15,4,24,20,0
Distrito Federal,COYOACÁN,2020-04-16,4,22,18,0
Distrito Federal,COYOACÁN,2020-04-17,1,26,25,0
Distrito Federal,COYOACÁN,2020-04-18,2,25,23,0
Distrito Federal,COYOACÁN,2020-04-19,3,19,16,0
Distrito Federal,COYOACÁN,2020-04-20,4,37,33,0
Distrito Federal,COYOACÁN,2020-04-21,2,24,22,0
Distrito Federal,COYOACÁN,2020-04-22,4,27,23,0
Distrito Federal,COYOACÁN,2020-04-23,3,27,24,0
Distrito Federal,COYOACÁN,2020-04-24,3,34,31,0
Distrito Federal,COYOACÁN,2020-04-25,2,24,22,0
Distrito Federal,COYOACÁN,2020-04-26,1,15,14,0
Distrito Federal,COYOACÁN,2020-04-27,7,39,32,0
Distrito Federal,COYOACÁN,2020-04-28,4,29,25,0
Distrito Federal,COYOACÁN,2020-04-29,0,14,14,0
Distrito Federal,COYOACÁN,2020-04-30,5,27,22,0
Distrito Federal,COYOACÁN,2020-05-01,7,55,48,0
Distrito Federal,COYOACÁN,2020-05-02,7,38,31,0
Distrito Federal,COYOACÁN,2020-05-03,2,30,28,0
Distrito Federal,COYOACÁN,2020-05-04,5,59,54,0
Distrito Federal,COYOACÁN,2020-05-05,5,35,30,0
Distrito Federal,COYOACÁN,2020-05-06,6,56,50,0
Distrito Federal,COYOACÁN,2020-05-07,3,41,38,0
Distrito Federal,COYOACÁN,2020-05-08,4,49,45,0
Distrito Federal,COYOACÁN,2020-05-09,5,51,46,0
Distrito Federal,COYOACÁN,2020-05-10,11,58,47,0
Distrito Federal,COYOACÁN,2020-05-11,3,53,50,0
Distrito Federal,COYOACÁN,2020-05-12,2,60,58,0
Distrito Federal,COYOACÁN,2020-05-13,3,33,30,0
Distrito Federal,COYOACÁN,2020-05-14,3,43,40,0
Distrito Federal,COYOACÁN,2020-05-15,7,52,45,0
Distrito Federal,COYOACÁN,2020-05-16,8,44,36,0
Distrito Federal,COYOACÁN,2020-05-17,4,50,46,0
Distrito Federal,COYOACÁN,2020-05-18,7,64,57,0
Distrito Federal,COYOACÁN,2020-05-19,6,43,37,0
Distrito Federal,COYOACÁN,2020-05-20,4,64,60,0
Distrito Federal,COYOACÁN,2020-05-21,4,36,32,0
Distrito Federal,COYOACÁN,2020-05-22,6,46,40,0
Distrito Federal,COYOACÁN,2020-05-23,0,43,43,0
Distrito Federal,COYOACÁN,2020-05-24,6,40,34,0
Distrito Federal,COYOACÁN,2020-05-25,7,66,59,0
Distrito Federal,COYOACÁN,2020-05-26,8,58,50,0
Distrito Federal,COYOACÁN,2020-05-27,5,59,54,0
Distrito Federal,COYOACÁN,2020-05-28,3,47,44,0
Distrito Federal,COYOACÁN,2020-05-29,5,51,46,0
Distrito Federal,COYOACÁN,2020-05-30,4,39,35,0
Distrito Federal,COYOACÁN,2020-05-31,8,42,34,0
Distrito Federal,COYOACÁN,2020-06-01,8,83,75,0
Distrito Federal,COYOACÁN,2020-06-02,2,46,44,0
Distrito Federal,COYOACÁN,2020-06-03,7,48,41,0
Distrito Federal,COYOACÁN,2020-06-04,5,52,47,0
Distrito Federal,COYOACÁN,2020-06-05,4,51,47,0
Distrito Federal,COYOACÁN,2020-06-06,7,46,39,0
Distrito Federal,COYOACÁN,2020-06-07,6,37,31,0
Distrito Federal,COYOACÁN,2020-06-08,4,45,41,0
Distrito Federal,COYOACÁN,2020-06-09,5,44,39,0
Distrito Federal,COYOACÁN,2020-06-10,5,54,49,0
Distrito Federal,COYOACÁN,2020-06-11,5,55,50,0
Distrito Federal,COYOACÁN,2020-06-12,4,58,54,0
Distrito Federal,COYOACÁN,2020-06-13,2,48,46,0
Distrito Federal,COYOACÁN,2020-06-14,7,38,31,0
Distrito Federal,COYOACÁN,2020-06-15,5,56,51,0
Distrito Federal,COYOACÁN,2020-06-16,2,39,37,0
Distrito Federal,COYOACÁN,2020-06-17,4,36,32,0
Distrito Federal,COYOACÁN,2020-06-18,6,46,40,0
Distrito Federal,COYOACÁN,2020-06-19,7,40,33,0
Distrito Federal,COYOACÁN,2020-06-20,4,63,59,0
Distrito Federal,COYOACÁN,2020-06-21,1,29,28,0
Distrito Federal,COYOACÁN,2020-06-22,3,48,45,0
Distrito Federal,COYOACÁN,2020-06-23,7,48,41,0
Distrito Federal,COYOACÁN,2020-06-24,2,58,56,0
Distrito Federal,COYOACÁN,2020-06-25,1,51,50,0
Distrito Federal,COYOACÁN,2020-06-26,3,53,50,0
Distrito Federal,COYOACÁN,2020-06-27,0,30,30,0
Distrito Federal,COYOACÁN,2020-06-28,2,45,43,0
Distrito Federal,COYOACÁN,2020-06-29,1,56,55,0
Distrito Federal,COYOACÁN,2020-06-30,2,42,40,0
Distrito Federal,COYOACÁN,2020-07-01,1,68,67,0
Distrito Federal,COYOACÁN,2020-07-02,0,47,47,0
Distrito Federal,COYOACÁN,2020-07-03,1,51,50,0
Distrito Federal,COYOACÁN,2020-07-04,0,36,36,0
Distrito Federal,COYOACÁN,2020-07-05,0,37,37,0
Distrito Federal,COYOACÁN,2020-07-06,2,39,0,37
Distrito Federal,COYOACÁN,2020-07-07,1,45,0,44
Distrito Federal,COYOACÁN,2020-07-08,2,40,0,38
Distrito Federal,COYOACÁN,2020-07-09,1,24,0,23
Distrito Federal,COYOACÁN,2020-07-10,3,49,0,46
Distrito Federal,COYOACÁN,2020-07-11,0,28,0,28
Distrito Federal,COYOACÁN,2020-07-12,0,22,0,22
Distrito Federal,COYOACÁN,2020-07-13,0,28,0,28
Distrito Federal,COYOACÁN,2020-07-14,0,24,0,24
Distrito Federal,COYOACÁN,2020-07-15,0,24,0,24
Distrito Federal,COYOACÁN,2020-07-16,0,9,0,9
Distrito Federal,COYOACÁN,2020-07-17,0,3,0,3
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-01,0,2,2,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-02,0,2,2,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-06,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-08,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-09,0,4,4,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-10,0,5,5,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-11,0,2,2,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-12,0,4,4,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-13,0,8,8,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-14,0,4,4,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-15,0,6,6,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-16,0,8,8,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-17,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-18,0,3,3,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-19,1,4,3,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-20,1,3,2,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-21,0,2,2,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-22,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-23,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-24,0,3,3,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-25,0,2,2,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-27,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-28,1,2,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-29,0,1,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-03-30,2,3,1,0
Distrito Federal,CUAJIMALPA DE MORELOS,2020-04-01,0,2,2,0
